"ASV","Location","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"GU362954.1.1410","San Pedro River","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"AM889152.1.1514","San Pedro River","d__Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_23",NA
"JQ245517.1.1420","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfurivibrionaceae","Desulfurivibrio","uncultured_bacterium"
"JN675976.1.1342","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","SPG12-343-353-B75","SPG12-343-353-B75","SPG12-343-353-B75","uncultured_bacterium"
"KX941456.1.1413","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium",NA
"EU385683.1.1508","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","mle1-8","mle1-8","mle1-8","uncultured_bacterium"
"MG563278.1.1509","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia",NA
"JN530419.1.1463","San Pedro River","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Candidatus_Latescibacter","uncultured_bacterium"
"JN534265.1.1460","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans",NA
"KX172523.1.1463","San Pedro River","d__Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Nitrospira_sp."
"DQ363768.1.955","San Pedro River","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia",NA
"JQ287329.1.1483","San Pedro River","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured","uncultured_bacterium"
"KX035234.1.1478","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","uncultured","uncultured_Rhodospirillaceae"
"MG601440.1.1514","San Pedro River","d__Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Aminicenantales","Aminicenantales","uncultured_bacterium"
"AQRO01000115.17633.19169","San Pedro River","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Latescibacteraceae","Latescibacteria_bacterium"
"FJ264664.1.1530","San Pedro River","d__Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","uncultured_bacterium"
"GU118250.1.1455","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae",NA,NA
"EU287166.1.1512","San Pedro River","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","uncultured","uncultured_bacterium"
"HQ916649.1.1421","San Pedro River","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group",NA
"JX227306.1.1516","San Pedro River","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"AY605173.1.1496","San Pedro River","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","uncultured_spirochete"
"EU330396.1.1509","San Pedro River","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae","uncultured",NA
"JN522431.1.1457","San Pedro River","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_organism"
"JX011305.1.1226","San Pedro River","d__Bacteria","Actinobacteriota","Acidimicrobiia",NA,NA,NA,NA
"JF727680.1.1511","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Nitrosococcaceae","Inmirania","uncultured_gamma"
"KJ563973.1.927","San Pedro River","d__Archaea","Aenigmarchaeota","Deep_Sea_Euryarchaeotic_Group(DSEG)","Deep_Sea_Euryarchaeotic_Group(DSEG)","Deep_Sea_Euryarchaeotic_Group(DSEG)","Deep_Sea_Euryarchaeotic_Group(DSEG)","uncultured_archaeon"
"EU487976.1.1526","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4","uncultured_bacterium"
"AB806273.1.1461","San Pedro River","d__Bacteria","Fibrobacterota","Chitinivibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"GQ346899.1.1324","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"JN977165.1.1502","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured",NA
"KP861644.1.1421","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aureimonas",NA
"HQ916532.1.1405","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Thioalkalispiraceae",NA,NA
"AB797486.1.1410","San Pedro River","d__Archaea","Asgardarchaeota","Heimdallarchaeia","Heimdallarchaeia","Heimdallarchaeia","Heimdallarchaeia","uncultured_archaeon"
"HQ721122.1.1381","San Pedro River","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15",NA
"AB948300.1.1000","San Pedro River","d__Archaea","Asgardarchaeota","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","uncultured_archaeon"
"GU118658.1.1434","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae",NA,NA
"AB177184.1.1413","San Pedro River","d__Bacteria","Planctomycetota","vadinHA49","vadinHA49","vadinHA49","vadinHA49","uncultured_bacterium"
"JN515170.1.1464","San Pedro River","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_bacterium"
"EU133565.1.1317","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3","KF-JG30-B3",NA
"AF317764.1.1458","San Pedro River","d__Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","unidentified_bacterium"
"KP091184.1.1459","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","FW22","FW22","FW22","uncultured_bacterium"
"JQ824973.1.1447","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"JX227342.1.1517","San Pedro River","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"KC191771.1.1542","San Pedro River","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",NA
"JX227458.1.1486","San Pedro River","d__Bacteria","Sumerlaeota","Sumerlaeia","uncultured","uncultured","uncultured","uncultured_bacterium"
"DQ394948.1.1475","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae",NA,NA,NA,NA
"AB807194.1.1475","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4","uncultured_bacterium"
"JQ516575.1.1387","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","uncultured","uncultured_Rhodospirillaceae"
"HM445394.1.1346","San Pedro River","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_bacterium"
"JX494629.1.900","San Pedro River","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","uncultured_miscellaneous"
"AY454681.1.1036","San Pedro River","d__Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Woesearchaeales","Woesearchaeales","uncultured_crenarchaeote"
"EU617752.1.1500","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae","Thiogranum",NA
"KP174638.1.1406","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured","bacterium_YC-LK-LKJ38"
"KJ817471.1.1526","San Pedro River","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group",NA
"JQ245872.1.916","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"JN516816.1.1367","San Pedro River","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_organism"
"KT223198.1.1408","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","MSBL5","MSBL5","MSBL5","uncultured_bacterium"
"EU487960.1.1303","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","GIF3","GIF3","GIF3","uncultured_bacterium"
"FJ716406.1.1523","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae",NA,NA
"JF344332.1.1515","San Pedro River","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_Acidobacteria"
"JX001148.1.1425","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","GIF3","GIF3","GIF3","uncultured_bacterium"
"DQ811815.1.1524","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group",NA
"JN523956.1.1492","San Pedro River","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485","uncultured_proteobacterium"
"KX172631.1.1479","San Pedro River","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"DQ431902.1.1419","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group",NA
"AB234252.1.1496","San Pedro River","d__Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae","Ignavibacterium","uncultured_bacterium"
"FJ485062.1.1378","San Pedro River","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485",NA
"JF344658.1.1521","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","SEEP-SRB1","uncultured_delta"
"KR086470.1.1470","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Bauldia",NA
"KC009894.1.1266","San Pedro River","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485",NA
"JN521225.1.1384","San Pedro River","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2",NA
"EU135053.1.1504","San Pedro River","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","uncultured_bacterium"
"FJ746252.1.1434","San Pedro River","d__Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","uncultured_bacterium"
"JF344499.1.1514","San Pedro River","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"FJ425648.1.1498","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group",NA
"EU385958.1.1508","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","mle1-8","mle1-8","mle1-8","uncultured_bacterium"
"MG601438.1.1494","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4","uncultured_bacterium"
"JN535571.1.1343","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","uncultured","uncultured","uncultured_Rhodospirillales"
"GU363056.1.1464","San Pedro River","d__Bacteria","Dependentiae","Babeliae","Babeliales","Babeliales","Babeliales","uncultured_bacterium"
"GQ264384.1.1411","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae",NA,NA
"JQ580416.1.1527","San Pedro River","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485",NA
"KX097711.1.1517","San Pedro River","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22",NA
"EU652608.1.1517","San Pedro River","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",NA
"JX001115.1.1477","San Pedro River","d__Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","SM23-31","uncultured_bacterium"
"HQ395162.1.1499","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"JF769579.1.1457","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae","uncultured","uncultured_bacterium"
"DQ085102.1.1402","San Pedro River","d__Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae",NA,NA
"JN447304.1.1413","San Pedro River","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","uncultured_organism"
"KJ817673.1.1494","San Pedro River","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","uncultured_bacterium"
"GU056117.1.1493","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4",NA
"AB015559.1.1530","San Pedro River","d__Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"JF495329.1.1248","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans","uncultured_bacterium"
"KT223215.1.1475","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4","uncultured_bacterium"
"KM051822.1.1449","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","uncultured_bacterium"
"JQ579851.1.1461","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae","Thiogranum","uncultured_gamma"
"EU491370.1.1514","San Pedro River","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"KP091161.1.1520","San Pedro River","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Latescibacteraceae","uncultured_bacterium"
"KT122148.1.1526","San Pedro River","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","uncultured_Gemmatimonadetes"
"FJ748808.1.1519","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4","uncultured_bacterium"
"JN672634.1.1463","San Pedro River","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage",NA
"HM243869.1.1521","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","uncultured","uncultured","uncultured_bacterium"
"KT165187.1.940","San Pedro River","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","uncultured_miscellaneous"
"DQ363826.1.955","San Pedro River","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia",NA
"FR823364.1.1521","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae",NA,NA
"AM997774.1.1464","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","uncultured_Thermomicrobium"
"JQ580464.1.1522","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","AKAU3564_sediment_group","AKAU3564_sediment_group","uncultured_planctomycete"
"JF344069.1.1496","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia",NA
"JN517675.1.1426","San Pedro River","d__Bacteria","Myxococcota","Polyangia","PS-B29","PS-B29","PS-B29","uncultured_delta"
"HQ910309.1.1469","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","uncultured_Thermomicrobium"
"JN537380.1.1502","San Pedro River","d__Bacteria","Myxococcota","Polyangia","PS-B29","PS-B29","PS-B29","uncultured_organism"
"MWDR01000023.10.1562","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","AKAU3564_sediment_group","AKAU3564_sediment_group",NA
"MG264189.1.1343","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Pelagibius","uncultured_Alphaproteobacteria"
"FJ981654.1.1204","San Pedro River","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA
"KC009957.1.1465","San Pedro River","d__Bacteria","Gemmatimonadota","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group",NA
"JQ800923.1.1507","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Nitrosococcaceae",NA,NA
"GQ143803.1.1483","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","MSBL5","MSBL5","MSBL5","uncultured_bacterium"
"AB795487.1.1422","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA
"AY592632.1.1287","San Pedro River","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"EF123613.1.1496","San Pedro River","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","uncultured",NA
"JQ800939.1.1488","San Pedro River","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Robiginitalea",NA
"EU488332.1.1501","San Pedro River","d__Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Aminicenantales","Aminicenantales","uncultured_bacterium"
"KX173108.1.1385","San Pedro River","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_Acidobacteriaceae"
"FR870446.1.1547","San Pedro River","d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","Pectinatus","Pectinatus_cerevisiiphilus"
"HE653852.1.1393","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade",NA
"HQ153894.1.1412","San Pedro River","d__Bacteria","WS2","WS2","WS2","WS2","WS2","uncultured_microorganism"
"EF208701.1.1493","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","uncultured","uncultured","uncultured",NA
"KF906497.1.1525","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans",NA
"AY454608.1.1032","San Pedro River","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia",NA
"KX077459.1.906","San Pedro River","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia",NA
"EU592467.1.1537","San Pedro River","d__Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","WCHB1-41","WCHB1-41","uncultured_organism"
"DQ363793.1.954","San Pedro River","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","uncultured_miscellaneous"
"JF344677.1.1515","San Pedro River","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_Acidobacteria"
"EF367579.1.914","San Pedro River","d__Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopumilus","uncultured_archaeon"
"LN562385.1.1333","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA
"JN539823.1.1375","San Pedro River","d__Bacteria","Planctomycetota","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage","uncultured_organism"
"AB694494.1.1375","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"GU220758.1.1494","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","AT-s3-44","AT-s3-44","AT-s3-44","uncultured_bacterium"
"EF687601.1.1308","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","uncultured","uncultured","uncultured","uncultured_sediment"
"EU244021.1.1517","San Pedro River","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_bacterium"
"KR825118.1.1518","San Pedro River","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota",NA
"FJ203616.1.1459","San Pedro River","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","uncultured_bacterium"
"KR825134.1.1520","San Pedro River","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group",NA
"AB694421.1.1382","San Pedro River","d__Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","uncultured_bacterium"
"AB805934.1.1482","San Pedro River","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Candidatus_Latescibacter","uncultured_bacterium"
"EU385787.1.1482","San Pedro River","d__Bacteria","Sumerlaeota","Sumerlaeia","uncultured","uncultured","uncultured","uncultured_bacterium"
"EU488492.1.1513","San Pedro River","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta",NA
"JF344186.1.1498","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","uncultured","uncultured_proteobacterium"
"JQ580459.1.1499","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4","uncultured_planctomycete"
"KX172390.1.1477","San Pedro River","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","DEV007","uncultured_bacterium"
"KC442859.1.1491","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b",NA
"EF999354.1.1521","San Pedro River","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",NA
"FJ203521.1.1390","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae",NA,NA
"EU133849.1.1377","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20",NA
"AB530185.1.1514","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","SEEP-SRB1",NA
"DQ404791.1.1525","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobaccia","Desulfobaccales","Desulfobaccaceae","Desulfobacca","uncultured_bacterium"
"JX227143.1.1532","San Pedro River","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","uncultured_bacterium"
"FJ484718.1.1394","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans",NA
"AP018052.2899825.2901328","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"KJ817568.1.1520","San Pedro River","d__Bacteria","Gemmatimonadota","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","uncultured_bacterium"
"AY736251.1.1239","San Pedro River","d__Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"JQ816006.1.1399","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"AB468957.1.1487","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"MG601289.1.1503","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4","uncultured_Planctomycetales"
"EU617833.1.1525","San Pedro River","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",NA
"AB974068.1.1440","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade",NA
"JN977228.1.1533","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Nitrosococcaceae","AqS1",NA
"JN123540.1.1493","San Pedro River","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485","uncultured_hydrocarbon"
"LT548922.1.1362","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Sedimenticolaceae",NA,NA
"AM911370.1.1385","San Pedro River","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured",NA
"AB806730.1.1482","San Pedro River","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_bacterium"
"AB694435.1.1423","San Pedro River","d__Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10",NA
"KF460414.1.1531","San Pedro River","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485",NA
"JX391170.1.1474","San Pedro River","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"KC926508.1.922","San Pedro River","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","uncultured_archaeon"
"GU118792.1.1486","San Pedro River","d__Bacteria","Myxococcota","Polyangia","UASB-TL25","UASB-TL25","UASB-TL25","uncultured_delta"
"FM204971.1.1459","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"JF703363.1.1461","San Pedro River","d__Bacteria","Nitrospirota","Leptospirillia","Leptospirillales","Leptospirillaceae","Leptospirillum","Nitrospirae_bacterium"
"KM454341.1.1415","San Pedro River","d__Bacteria","Planctomycetota","BD7-11","BD7-11","BD7-11","BD7-11","uncultured_bacterium"
"EU132208.1.1285","San Pedro River","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacteraceae",NA
"FJ205247.1.1496","San Pedro River","d__Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10",NA
"EF125430.1.1529","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans",NA
