"ASV","Location","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"JQ716263.1.1469","Fossil Lagoon","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","uncultured_bacterium"
"KX504744.1.1487","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Nitrosococcaceae","CI75cm.2.12",NA
"JN530764.1.1510","Fossil Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","mle1-8","mle1-8","mle1-8","uncultured_organism"
"JN498149.1.1461","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans","uncultured_organism"
"FM253632.1.1425","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae","Amphiplicatus",NA
"JN802267.1.1526","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group",NA
"MG601272.1.1498","Fossil Lagoon","d__Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Aminicenantales","Aminicenantales","uncultured_bacterium"
"AB294952.1.1397","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"KM019095.1.1479","Fossil Lagoon","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas","uncultured_proteobacterium"
"KT257823.1.1494","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadia","Geopsychrobacteraceae",NA,NA
"KY229868.1.1200","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"JN537290.1.1467","Fossil Lagoon","d__Bacteria","Firmicutes",NA,NA,NA,NA,NA
"DQ811911.1.1484","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5","uncultured_Bacteroidetes"
"KX784538.1.1209","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"JX196211.1.913","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"EU487986.1.1465","Fossil Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia","Sh765B-AG-111","Sh765B-AG-111","Sh765B-AG-111","uncultured_bacterium"
"EU290705.1.1526","Fossil Lagoon","d__Bacteria","Myxococcota","Polyangia","VHS-B3-70","VHS-B3-70","VHS-B3-70",NA
"KC169814.1.1501","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","B2M28","B2M28","B2M28",NA
"KR825019.1.1518","Fossil Lagoon","d__Bacteria","10bav-F6","10bav-F6","10bav-F6","10bav-F6","10bav-F6","uncultured_bacterium"
"GU190992.1.1401","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","uncultured","uncultured","uncultured",NA
"JQ801074.1.1501","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","HOC36","HOC36","HOC36","uncultured_bacterium"
"EU385681.1.1426","Fossil Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia",NA,NA,NA,NA
"AM943570.1.1380","Fossil Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia","vadinBA26","vadinBA26","vadinBA26","uncultured_bacterium"
"JX001164.1.1428","Fossil Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia","Napoli-4B-65","Napoli-4B-65","Napoli-4B-65","uncultured_bacterium"
"JN517745.1.1459","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae",NA,NA
"JN454289.1.1441","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2",NA
"DQ640162.1.1359","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"JQ408075.1.1356","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum","uncultured_Sphingobacterium"
"HQ396926.1.1490","Fossil Lagoon","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured_Actinomycetales"
"EU160516.1.1365","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","uncultured",NA
"KY609406.1.1525","Fossil Lagoon","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group",NA
"HQ174904.1.1412","Fossil Lagoon","d__Bacteria","NKB15","NKB15","NKB15","NKB15","NKB15","uncultured_bacterium"
"EF208656.1.1515","Fossil Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"JN536849.1.1412","Fossil Lagoon","d__Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","Gastranaerophilales","Gastranaerophilales","uncultured_organism"
"FJ484699.1.1363","Fossil Lagoon","d__Bacteria","Fibrobacterota","Chitinivibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"EF680213.1.919","Fossil Lagoon","d__Archaea","Halobacterota","Methanosarcinia","Methanosarciniales","Syntrophoarchaeaceae","Syntrophoarchaeaceae",NA
"JQ258747.1.914","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","uncultured","uncultured","uncultured","uncultured_archaeon"
"JX426828.1.952","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1",NA
"LAZR01018652.492.2040","Fossil Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","AKAU3564_sediment_group","AKAU3564_sediment_group",NA
"LN571006.1.1384","Fossil Lagoon","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacteraceae",NA
"JN977360.1.1555","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","SEEP-SRB1",NA
"JN825629.1.1420","Fossil Lagoon","d__Bacteria","Hydrogenedentes","Hydrogenedentia","Hydrogenedentiales","Hydrogenedensaceae","Hydrogenedensaceae",NA
"HM598249.1.1487","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","C1-B045","uncultured_bacterium"
"JN230030.1.1441","Fossil Lagoon","d__Bacteria","WS2","WS2","WS2","WS2","WS2","uncultured_bacterium"
"JN662062.1.1380","Fossil Lagoon","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured",NA
"KY418178.1.1220","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","Brevundimonas_diminuta"
"JX870272.1.917","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"DQ522931.1.1290","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","uncultured","uncultured","uncultured","uncultured_eukaryote"
"EU487992.1.1464","Fossil Lagoon","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","uncultured_bacterium"
"KR086481.1.1483","Fossil Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Urania-1B-19_marine_sediment_group",NA
"AM709744.1.1353","Fossil Lagoon","d__Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96","uncultured_Gram-positive"
"JQ801013.1.1525","Fossil Lagoon","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","uncultured_bacterium"
"EU328009.1.1481","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fulvivirga",NA
"JN437018.1.1399","Fossil Lagoon","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","uncultured_organism"
"JX227388.1.1514","Fossil Lagoon","d__Bacteria","Planctomycetota","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage","uncultured_planctomycete"
"KF032904.1.1417","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfarculia","Desulfarculales","Desulfarculaceae","Desulfocarbo","Desulfocarbo_indianensis"
"JX226879.1.1519","Fossil Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"FPLS01013918.18.1474","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"AM935595.1.1339","Fossil Lagoon","d__Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256","IMCC26256","IMCC26256",NA
"JN860387.1.1505","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","uncultured","uncultured_Methylococcaceae"
"KJ191977.1.1447","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","uncultured","uncultured_bacterium"
"FM242427.1.1458","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionales","Micavibrionales","uncultured_Alphaproteobacteria"
"JQ245907.1.948","Fossil Lagoon","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","uncultured_methanogenic"
"KF268856.1.1380","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacter",NA
"JN489904.1.1410","Fossil Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","AKAU3564_sediment_group","AKAU3564_sediment_group",NA
"HF922301.1.1376","Fossil Lagoon","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","uncultured_miscellaneous"
"EU236408.1.1422","Fossil Lagoon","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","uncultured_bacterium"
"EU592416.1.1538","Fossil Lagoon","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota",NA
"JF833593.1.1428","Fossil Lagoon","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"KF624540.1.1329","Fossil Lagoon","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"JN230070.1.1484","Fossil Lagoon","d__Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","SM23-31","uncultured_bacterium"
"KC875345.1.1368","Fossil Lagoon","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Nostocaceae","Chakia_ciliosa"
"FM165237.1.1502","Fossil Lagoon","d__Bacteria","Myxococcota","Polyangia","MidBa8","MidBa8","MidBa8","uncultured_bacterium"
"FN553950.1.1531","Fossil Lagoon","d__Bacteria","Fermentibacterota","Fermentibacteria","Fermentibacterales","Fermentibacteraceae","Fermentibacteraceae","uncultured_sediment"
"KC357811.1.1456","Fossil Lagoon","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","Candidatus_Nitrosoarchaeum"
"FN553593.1.1519","Fossil Lagoon","d__Bacteria","Gemmatimonadota","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group",NA
"FJ517044.1.1484","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae","uncultured_Cytophagales"
"JX391481.1.1503","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"HQ697792.1.1480","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","uncultured",NA
